TIME,FRESH_FEED,RPM,IMPACT,MILL_WEIGHT,POWER,RECYCLE,,,,,,,,,,,,,,,,,,,,
01-Apr-18 07:00:00,3134.722502,8.996145496,546.6224221,3209.392531,24.56766963,566.5293349,,,,,,,,,,,,,,,,,,,,
01-Apr-18 08:00:00,3098.147032,8.99996442,319.6163421,3238.729236,24.59805436,634.9444011,,,,,,,,,,,,,,,,,,,,
01-Apr-18 09:00:00,3012.183621,9.0002797,414.2054056,3209.922662,24.22873568,634.2025641,,,,,,,,,,,,,,,,,,,,
01-Apr-18 10:00:00,3022.726018,9.000191041,291.8823291,3213.872883,23.92046152,703.5835283,,,,,,,,,,,,,,,,,,,,
01-Apr-18 11:00:00,3031.918589,8.999950548,182.4573422,3277.993726,24.70535513,699.5889331,,,,,,,,,,,,,,,,,,,,
01-Apr-18 12:00:00,3001.546371,9.000192634,341.9939647,3219.686086,24.17941985,685.9765114,,,,,,,,,,,,,,,,,,,,
01-Apr-18 13:00:00,3062.334315,8.999776241,281.0634536,3228.277825,24.17025571,722.3100428,,,,,,,,,,,,,,,,,,,,
01-Apr-18 14:00:00,2284.48864,8.99999828,227.1150636,3245.013369,24.40515454,724.6436661,,,,,,,,,,,,,,,,,,,,
01-Apr-18 15:00:00,3116.166394,8.953544179,391.1709129,3234.773416,24.54504358,669.1517968,,,,,,,,,,,,,,,,,,,,
01-Apr-18 16:00:00,2635.87307,8.80821816,341.4411446,3243.503394,24.62536542,672.2727591,,,,,,,,,,,,,,,,,,,,
01-Apr-18 17:00:00,3030.027137,8.938211572,363.7817292,3243.450086,24.56780858,660.0553198,,,,,,,,,,,,,,,,,,,,
01-Apr-18 18:00:00,3065.504987,8.999824526,431.2772542,3230.327054,24.47153836,651.9400602,,,,,,,,,,,,,,,,,,,,
01-Apr-18 19:00:00,3011.916832,8.996825924,420.4928762,3232.910082,24.44958117,662.9908421,,,,,,,,,,,,,,,,,,,,
01-Apr-18 20:00:00,3053.116777,8.99941725,59.37265832,3297.753851,24.9211795,790.5447875,,,,,,,,,,,,,,,,,,,,
01-Apr-18 21:00:00,2774.470764,8.99070061,597.6936499,3191.536221,23.99891866,647.5705081,,,,,,,,,,,,,,,,,,,,
01-Apr-18 22:00:00,2848.679191,8.999742312,192.9747682,3221.642003,23.99107004,639.6249859,,,,,,,,,,,,,,,,,,,,
01-Apr-18 23:00:00,2555.566174,8.999615846,503.6557723,3216.758701,24.34726545,566.4802428,,,,,,,,,,,,,,,,,,,,
02-Apr-18 00:00:00,2723.765322,9.000248584,519.7901522,3231.690592,24.43723602,658.0613193,,,,,,,,,,,,,,,,,,,,
02-Apr-18 01:00:00,1977.624475,9.049610138,432.7899564,3234.690874,24.55081133,624.7193746,,,,,,,,,,,,,,,,,,,,
02-Apr-18 02:00:00,2456.350939,9.027243213,282.5988922,3240.484309,24.58619067,616.3458917,,,,,,,,,,,,,,,,,,,,
02-Apr-18 03:00:00,2876.988761,8.99960776,159.0377426,3239.841387,24.66782276,574.7111875,,,,,,,,,,,,,,,,,,,,
02-Apr-18 04:00:00,2956.500125,8.99990475,182.112811,3255.766536,24.85534914,543.7676544,,,,,,,,,,,,,,,,,,,,
02-Apr-18 05:00:00,2959.046186,9.000328373,360.2554335,3237.00287,24.94471931,461.944271,,,,,,,,,,,,,,,,,,,,
02-Apr-18 06:00:00,3308.850198,8.980652016,437.9626437,3218.597063,24.74484003,465.3620255,,,,,,,,,,,,,,,,,,,,
02-Apr-18 07:00:00,3232.249362,8.999941303,307.8099922,3287.384866,25.31334948,608.0135352,,,,,,,,,,,,,,,,,,,,
02-Apr-18 08:00:00,3248.723243,8.998797376,1010.931621,3191.199113,24.53154757,432.786837,,,,,,,,,,,,,,,,,,,,
02-Apr-18 09:00:00,3356.625316,8.979911548,513.1331804,3245.723299,24.78278967,536.6396388,,,,,,,,,,,,,,,,,,,,
02-Apr-18 10:00:00,2938.130752,8.855972831,644.1245586,3184.40993,24.25588323,498.7101513,,,,,,,,,,,,,,,,,,,,
02-Apr-18 11:00:00,3221.925507,8.804273633,349.4168202,3242.262754,24.63736223,625.7858046,,,,,,,,,,,,,,,,,,,,
02-Apr-18 12:00:00,3367.18327,8.885440354,277.4112675,3223.30229,24.16896008,690.4310349,,,,,,,,,,,,,,,,,,,,
02-Apr-18 13:00:00,3423.552587,8.816988773,288.0049124,3236.972219,24.33164501,696.7599913,,,,,,,,,,,,,,,,,,,,
02-Apr-18 14:00:00,3418.257194,8.801828282,307.2866557,3239.202083,24.31368071,715.9031091,,,,,,,,,,,,,,,,,,,,
02-Apr-18 15:00:00,3430.44798,8.756690191,428.7418029,3204.387804,24.00924728,710.7069762,,,,,,,,,,,,,,,,,,,,
02-Apr-18 16:00:00,3425.27879,8.616541548,92.60246865,3237.276801,24.2301941,713.353363,,,,,,,,,,,,,,,,,,,,
02-Apr-18 17:00:00,3382.841459,8.827275675,120.1758726,3217.779435,24.00518465,625.2128604,,,,,,,,,,,,,,,,,,,,
02-Apr-18 18:00:00,3223.573988,8.915316139,157.128197,3216.693752,24.04394342,669.0747332,,,,,,,,,,,,,,,,,,,,
02-Apr-18 19:00:00,3304.900025,8.956350527,80.65508158,3199.250094,23.51475301,684.1668806,,,,,,,,,,,,,,,,,,,,
02-Apr-18 20:00:00,3302.152768,8.797903744,39.94162733,3226.882412,23.73847396,700.4071868,,,,,,,,,,,,,,,,,,,,
02-Apr-18 21:00:00,3388.522641,8.736194986,28.36459422,3208.605471,23.20787361,718.5723937,,,,,,,,,,,,,,,,,,,,
02-Apr-18 22:00:00,3429.219175,8.558841939,16.77533235,3204.45404,22.48257091,706.0706588,,,,,,,,,,,,,,,,,,,,
02-Apr-18 23:00:00,3430.447362,8.467480673,68.66633132,3216.436088,23.58361608,714.9025788,,,,,,,,,,,,,,,,,,,,
03-Apr-18 00:00:00,3292.537353,8.326127957,236.3092594,3219.567282,23.97318902,700.4439694,,,,,,,,,,,,,,,,,,,,
03-Apr-18 01:00:00,3213.833094,8.349476086,338.1938865,3213.877169,23.96695912,723.5077321,,,,,,,,,,,,,,,,,,,,
03-Apr-18 02:00:00,3272.734906,8.24591124,57.90094978,3226.390561,23.7945504,704.1375853,,,,,,,,,,,,,,,,,,,,
03-Apr-18 03:00:00,3351.624627,8.445860322,61.85815222,3197.862927,23.33768271,717.2652953,,,,,,,,,,,,,,,,,,,,
03-Apr-18 04:00:00,3394.594841,8.466205009,11.11385196,3190.738602,22.15468359,725.1188744,,,,,,,,,,,,,,,,,,,,
03-Apr-18 05:00:00,2859.842202,8.485026037,13.34509877,3183.279467,21.60028335,733.4295403,,,,,,,,,,,,,,,,,,,,
03-Apr-18 06:00:00,3259.19503,8.606128136,15.5808899,3180.310994,21.09926066,661.1265207,,,,,,,,,,,,,,,,,,,,
03-Apr-18 07:00:00,3428.54963,8.578384318,17.81668103,3169.341803,21.34866054,623.9499851,,,,,,,,,,,,,,,,,,,,
03-Apr-18 08:00:00,3415.084665,8.704889963,19.58454529,3189.874759,20.96961223,643.0591253,,,,,,,,,,,,,,,,,,,,
03-Apr-18 09:00:00,3318.024148,8.728058247,18.79283394,3195.296256,21.89663139,694.6444243,,,,,,,,,,,,,,,,,,,,
03-Apr-18 10:00:00,3324.340903,8.789081467,17.61334941,3199.898126,21.67524349,747.2844728,,,,,,,,,,,,,,,,,,,,
03-Apr-18 11:00:00,3199.381393,8.799227897,18.18252568,3163.232907,21.61205789,712.2691428,,,,,,,,,,,,,,,,,,,,
03-Apr-18 12:00:00,3369.771936,8.778674276,100.492515,3096.634958,21.71617899,494.9117879,,,,,,,,,,,,,,,,,,,,
03-Apr-18 13:00:00,3265.249921,8.798878295,53.67300742,3130.075477,21.71777336,671.0338426,,,,,,,,,,,,,,,,,,,,
03-Apr-18 14:00:00,3320.697101,8.789792625,65.5908203,3168.962831,22.80757805,701.0666268,,,,,,,,,,,,,,,,,,,,
03-Apr-18 15:00:00,3328.375477,8.799860793,78.78674364,3210.404284,23.64040037,670.0342381,,,,,,,,,,,,,,,,,,,,
03-Apr-18 16:00:00,3112.869953,8.799915653,91.08660516,3222.694092,23.91803295,704.914754,,,,,,,,,,,,,,,,,,,,
03-Apr-18 17:00:00,3156.972687,8.800447018,111.4282071,3230.738186,24.09599009,685.5051701,,,,,,,,,,,,,,,,,,,,
03-Apr-18 18:00:00,3203.786361,8.800071077,128.098043,3205.734847,23.7441052,681.5144011,,,,,,,,,,,,,,,,,,,,
03-Apr-18 19:00:00,2484.812971,8.866046687,61.28343919,3239.809049,24.07221501,707.5638027,,,,,,,,,,,,,,,,,,,,
03-Apr-18 20:00:00,1919.535831,7.810290034,112.2307755,3202.401819,23.66131116,695.8585073,,,,,,,,,,,,,,,,,,,,
03-Apr-18 21:00:00,2351.055427,8.995863852,87.11023416,3227.747835,23.95901722,703.4845995,,,,,,,,,,,,,,,,,,,,
03-Apr-18 22:00:00,2457.502384,8.941484249,139.9697188,3232.975135,24.2372672,644.8954666,,,,,,,,,,,,,,,,,,,,
03-Apr-18 23:00:00,3272.650912,8.733056837,136.9296933,3227.75705,24.16627549,634.2334712,,,,,,,,,,,,,,,,,,,,
04-Apr-18 00:00:00,3341.682808,8.799948244,102.9618458,3236.800249,24.14780612,676.9008572,,,,,,,,,,,,,,,,,,,,
04-Apr-18 01:00:00,3039.335866,8.899131621,261.6944949,3240.078201,24.42167911,703.3811374,,,,,,,,,,,,,,,,,,,,
04-Apr-18 02:00:00,3195.315091,9.000000271,870.6628699,3157.266773,20.74993539,412.4674226,,,,,,,,,,,,,,,,,,,,
04-Apr-18 03:00:00,3024.581107,8.998686456,617.3758959,3235.985894,24.75263308,714.7149716,,,,,,,,,,,,,,,,,,,,
04-Apr-18 04:00:00,3023.326437,9.000024919,784.6656271,3185.024556,23.93997163,699.9980157,,,,,,,,,,,,,,,,,,,,
04-Apr-18 05:00:00,2879.332331,8.999803669,169.3375109,3167.824569,23.14388876,594.7419878,,,,,,,,,,,,,,,,,,,,
04-Apr-18 06:00:00,3116.418156,8.972975211,137.2631557,3222.170206,24.08106225,654.7339801,,,,,,,,,,,,,,,,,,,,
04-Apr-18 07:00:00,3312.580441,8.834261653,396.0745897,3233.681172,24.48618154,638.0713477,,,,,,,,,,,,,,,,,,,,
04-Apr-18 08:00:00,3097.047297,8.779079122,649.9043747,3236.290261,24.70368739,659.7506695,,,,,,,,,,,,,,,,,,,,
04-Apr-18 09:00:00,3355.907503,8.643709137,679.9089936,3233.111493,24.79038765,612.6982596,,,,,,,,,,,,,,,,,,,,
04-Apr-18 10:00:00,3373.330854,8.759759393,662.6811559,3225.731464,24.78973193,584.2337903,,,,,,,,,,,,,,,,,,,,
04-Apr-18 11:00:00,3372.65498,8.734203906,747.7344938,3222.847699,24.78550901,545.0828438,,,,,,,,,,,,,,,,,,,,
04-Apr-18 12:00:00,3427.607965,8.719197197,575.5690516,3229.854268,24.54849,645.307935,,,,,,,,,,,,,,,,,,,,
04-Apr-18 13:00:00,3247.86136,8.758259206,161.8036341,3233.823831,24.13800194,709.6491888,,,,,,,,,,,,,,,,,,,,
04-Apr-18 14:00:00,3345.629576,8.793721547,145.2324304,3229.535579,24.03592321,736.4549147,,,,,,,,,,,,,,,,,,,,
04-Apr-18 15:00:00,3430.470229,8.781525944,97.13867624,3191.78167,23.24561595,655.1274617,,,,,,,,,,,,,,,,,,,,
04-Apr-18 16:00:00,1765.009575,5.990122691,299.0149051,3199.843259,23.80660557,649.5317291,,,,,,,,,,,,,,,,,,,,
04-Apr-18 17:00:00,3145.277717,8.777162099,216.1561887,3202.920909,23.74372447,650.5897429,,,,,,,,,,,,,,,,,,,,
04-Apr-18 18:00:00,3098.592017,8.79962688,180.872929,3181.654561,23.41849019,577.818616,,,,,,,,,,,,,,,,,,,,
04-Apr-18 19:00:00,2869.256681,8.799796711,157.8196357,3207.27571,23.86079129,641.7293255,,,,,,,,,,,,,,,,,,,,
04-Apr-18 20:00:00,3074.818102,8.799765174,190.7245799,3219.55061,24.07381428,671.7380676,,,,,,,,,,,,,,,,,,,,
04-Apr-18 21:00:00,3253.389438,8.799907121,134.5151047,3212.914793,23.83024146,690.5217823,,,,,,,,,,,,,,,,,,,,
04-Apr-18 22:00:00,3298.114101,8.798737815,135.7711261,3123.371957,15.42296763,306.7192781,,,,,,,,,,,,,,,,,,,,
04-Apr-18 23:00:00,3427.164828,8.731972735,340.7702179,3186.366807,23.77706875,420.883834,,,,,,,,,,,,,,,,,,,,
05-Apr-18 00:00:00,3425.730494,8.544634843,279.6522475,3212.35798,24.26467566,497.0013482,,,,,,,,,,,,,,,,,,,,
05-Apr-18 01:00:00,3428.100246,8.595840734,262.4770062,3229.583012,24.5557985,456.8617976,,,,,,,,,,,,,,,,,,,,
05-Apr-18 02:00:00,3418.584057,8.70935679,246.2651052,3232.77704,24.50571465,535.4400624,,,,,,,,,,,,,,,,,,,,
05-Apr-18 03:00:00,3333.186755,8.783051985,378.6915571,3202.181122,24.08077622,549.3191939,,,,,,,,,,,,,,,,,,,,
05-Apr-18 04:00:00,3137.855504,8.797163149,248.3574318,3226.054146,24.27354768,627.8918996,,,,,,,,,,,,,,,,,,,,
05-Apr-18 05:00:00,42.13365332,3.029836516,153.0100666,3200.836253,23.56054438,661.7380842,,,,,,,,,,,,,,,,,,,,
05-Apr-18 06:00:00,7.08231057,-1.56109E-07,15.90165021,3201.175705,22.4748441,668.8770864,,,,,,,,,,,,,,,,,,,,
05-Apr-18 07:00:00,6.256427137,-1.33166E-07,21.3562004,3202.486167,22.80186529,670.7017563,,,,,,,,,,,,,,,,,,,,
05-Apr-18 08:00:00,5.430543705,-1.10223E-07,134.20423,3205.770649,23.6639003,638.1951711,,,,,,,,,,,,,,,,,,,,
05-Apr-18 09:00:00,4.604660272,-8.72799E-08,149.6426218,3231.290773,24.21307033,668.4345874,,,,,,,,,,,,,,,,,,,,
05-Apr-18 10:00:00,3.77877684,-6.43367E-08,190.2947356,3226.522882,24.30621196,625.0587717,,,,,,,,,,,,,,,,,,,,
05-Apr-18 11:00:00,2.952893407,-4.13935E-08,555.8283059,2902.227269,6.583857499,59.11769566,,,,,,,,,,,,,,,,,,,,
05-Apr-18 12:00:00,2.12726705,-1.84503E-08,6.679366488,2853.881589,-0.017557241,0.192266603,,,,,,,,,,,,,,,,,,,,
05-Apr-18 13:00:00,1.735752284,-9.98273E-06,7.336622166,2853.30833,-0.014981457,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 14:00:00,1.73785489,-4.93059E-05,7.793226089,2852.73507,-0.012405673,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 15:00:00,1.739957496,-9.05374E-05,6.999922362,2852.161811,-0.00982989,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 16:00:00,1.742060103,-0.000131769,5.990441691,2851.588552,-0.007254106,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 17:00:00,1.744162709,-0.005532129,4.98096102,2851.015292,-0.004678323,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 18:00:00,1.746265316,1.20217E-05,3.971480349,2850.442033,-0.002102539,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 19:00:00,1.748367922,2.28319E-05,2.961999678,2849.948293,-0.000128725,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 20:00:00,1.750379325,-0.001170965,1.952519007,2849.701783,5.42479E-07,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 21:00:00,1.748922385,5.73275E-16,0.943038336,2849.472962,1.01304E-06,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 22:00:00,1.745695444,3.74067E-16,0.095150478,2849.244142,1.48361E-06,0,,,,,,,,,,,,,,,,,,,,
05-Apr-18 23:00:00,1.742468502,1.7486E-16,0,2851.307631,0.015010998,0,,,,,,,,,,,,,,,,,,,,
06-Apr-18 00:00:00,1.73924156,-0.026111038,0,2852.332779,0.010528869,0,,,,,,,,,,,,,,,,,,,,
06-Apr-18 01:00:00,1.736014618,-1.47473E-11,0,2851.807101,0.005102505,0,,,,,,,,,,,,,,,,,,,,
06-Apr-18 02:00:00,1.732787676,-7.86565E-12,0,2842.153629,0.013935299,0,,,,,,,,,,,,,,,,,,,,
06-Apr-18 03:00:00,1.729560735,-0.038685973,0,2847.537801,0.008005929,0,,,,,,,,,,,,,,,,,,,,
06-Apr-18 04:00:00,1.79696638,0.001877556,0,2852.089766,0.005299804,0.050585058,,,,,,,,,,,,,,,,,,,,
06-Apr-18 05:00:00,2.726114589,1.50596E-15,0,2850.058082,0.00259368,0.156521871,,,,,,,,,,,,,,,,,,,,
06-Apr-18 06:00:00,3.909914564,1.14889E-15,0,2844.327543,0.027266276,0.262486432,,,,,,,,,,,,,,,,,,,,
06-Apr-18 07:00:00,5.093714539,7.91829E-16,0,2850.548779,0.02122752,0.368450993,,,,,,,,,,,,,,,,,,,,
06-Apr-18 08:00:00,6.277514514,4.34765E-16,0,2859.627554,0.011399657,0.474415554,,,,,,,,,,,,,,,,,,,,
06-Apr-18 09:00:00,441.2830316,1.051875607,0,2855.736903,0.032334721,0.580380115,,,,,,,,,,,,,,,,,,,,
06-Apr-18 10:00:00,2070.811851,8.205862506,0,2851.962387,0.017034201,31.66055755,,,,,,,,,,,,,,,,,,,,
06-Apr-18 11:00:00,2368.019937,8.797182665,0,2754.502327,0.009728317,166.7536793,,,,,,,,,,,,,,,,,,,,
06-Apr-18 12:00:00,1999.014013,8.791624208,0,2847.670767,0.007423525,1.329129368,,,,,,,,,,,,,,,,,,,,
06-Apr-18 13:00:00,2338.694531,8.799443206,0,2846.534008,0.005118733,1.441840856,,,,,,,,,,,,,,,,,,,,
06-Apr-18 14:00:00,2873.114667,8.797030239,2.647580964,2845.397249,0.002813941,1.763443378,,,,,,,,,,,,,,,,,,,,
06-Apr-18 15:00:00,2799.819223,8.700263813,82.35656995,2854.326625,2.143531861,2.085045899,,,,,,,,,,,,,,,,,,,,
06-Apr-18 16:00:00,2764.337801,8.587012717,356.3027129,3100.39706,21.16589908,140.6801778,,,,,,,,,,,,,,,,,,,,
06-Apr-18 17:00:00,2851.354616,8.525133001,205.055295,3241.954514,24.79812233,530.0809566,,,,,,,,,,,,,,,,,,,,
06-Apr-18 18:00:00,3274.316165,8.617759918,449.5853781,3195.814424,24.40688145,446.0351027,,,,,,,,,,,,,,,,,,,,
06-Apr-18 19:00:00,3429.314295,8.51862785,567.0642513,3156.120597,23.74956766,318.9026855,,,,,,,,,,,,,,,,,,,,
06-Apr-18 20:00:00,3429.623705,8.431802444,278.1342187,3182.980891,23.73418455,619.7015564,,,,,,,,,,,,,,,,,,,,
06-Apr-18 21:00:00,3428.804094,8.36223169,69.95517679,3230.362232,23.57575596,813.6201568,,,,,,,,,,,,,,,,,,,,
06-Apr-18 22:00:00,3430.016299,8.311935638,26.58896888,3200.556641,22.58958808,825.7875939,,,,,,,,,,,,,,,,,,,,
06-Apr-18 23:00:00,3427.916366,8.371737406,25.53601596,3191.099537,22.19584303,827.3574348,,,,,,,,,,,,,,,,,,,,
07-Apr-18 00:00:00,3409.642646,8.626886886,62.13702124,3140.561768,22.22400383,405.3722323,,,,,,,,,,,,,,,,,,,,
07-Apr-18 01:00:00,3401.53666,8.795777437,27.46905796,3160.592628,22.05010465,516.0214009,,,,,,,,,,,,,,,,,,,,
07-Apr-18 02:00:00,3390.978798,8.795003419,23.05188412,3178.701448,22.02153081,511.0094047,,,,,,,,,,,,,,,,,,,,
07-Apr-18 03:00:00,3344.709396,8.761854181,20.78142003,3190.33735,21.96442902,504.8280252,,,,,,,,,,,,,,,,,,,,
07-Apr-18 04:00:00,3310.892619,8.530806425,14.12755531,3198.757927,21.84379329,535.6217203,,,,,,,,,,,,,,,,,,,,
07-Apr-18 05:00:00,3205.177026,8.729949385,8.91672896,3202.78185,22.09748659,576.8430645,,,,,,,,,,,,,,,,,,,,
07-Apr-18 06:00:00,3356.902583,8.775259883,53.074684,3207.606976,23.14448027,643.5669254,,,,,,,,,,,,,,,,,,,,
07-Apr-18 07:00:00,3353.299784,8.793123402,147.3444829,3210.791901,23.81759472,694.6199682,,,,,,,,,,,,,,,,,,,,
07-Apr-18 08:00:00,3382.961258,8.646377753,177.243612,3209.602686,23.8570718,713.744231,,,,,,,,,,,,,,,,,,,,
07-Apr-18 09:00:00,3380.251305,8.287147926,166.5938824,3199.838736,23.61951729,682.880481,,,,,,,,,,,,,,,,,,,,
07-Apr-18 10:00:00,3406.783026,8.31923189,39.97876192,3209.390087,22.99668302,592.9656759,,,,,,,,,,,,,,,,,,,,
07-Apr-18 11:00:00,3428.490076,8.429052556,170.5458638,3216.897176,23.90413416,611.4980662,,,,,,,,,,,,,,,,,,,,
07-Apr-18 12:00:00,3423.569733,8.378574177,150.022395,3206.338343,23.71032888,677.0603616,,,,,,,,,,,,,,,,,,,,
07-Apr-18 13:00:00,3391.678254,8.560262279,191.8092958,3213.645503,23.92330366,682.2846072,,,,,,,,,,,,,,,,,,,,
07-Apr-18 14:00:00,3385.020818,8.73063909,101.489837,3192.504124,23.12170468,599.7084434,,,,,,,,,,,,,,,,,,,,
07-Apr-18 15:00:00,3393.94068,8.64797289,13.59612011,3179.668326,21.56597044,497.0331849,,,,,,,,,,,,,,,,,,,,
07-Apr-18 16:00:00,3428.520572,8.595199392,19.95135888,3183.169896,21.77971202,505.1953768,,,,,,,,,,,,,,,,,,,,
07-Apr-18 17:00:00,3391.0868,8.502508648,21.73452371,3190.810108,22.33721546,551.7594326,,,,,,,,,,,,,,,,,,,,
07-Apr-18 18:00:00,3424.782578,8.574475375,22.39774189,3197.154067,22.22492158,545.6747991,,,,,,,,,,,,,,,,,,,,
07-Apr-18 19:00:00,3396.078017,8.631815245,60.74214722,3206.120451,23.13448528,589.1346108,,,,,,,,,,,,,,,,,,,,
07-Apr-18 20:00:00,2427.893126,7.715396674,147.0677007,3202.106222,23.69452304,584.2903308,,,,,,,,,,,,,,,,,,,,
07-Apr-18 21:00:00,2905.736716,8.80213502,72.47152391,3189.884144,23.09550124,569.0282815,,,,,,,,,,,,,,,,,,,,
07-Apr-18 22:00:00,2912.261543,8.892177067,44.36068141,3194.84585,22.95571229,551.8477956,,,,,,,,,,,,,,,,,,,,
07-Apr-18 23:00:00,2632.805127,8.899669677,10.47917096,3188.404651,22.5961358,512.8921095,,,,,,,,,,,,,,,,,,,,
08-Apr-18 00:00:00,2852.978205,8.900063743,4.652901814,3197.264201,23.08300076,528.9690179,,,,,,,,,,,,,,,,,,,,
08-Apr-18 01:00:00,2765.835195,8.890734767,8.113540176,3197.222484,23.33942021,537.0484735,,,,,,,,,,,,,,,,,,,,
08-Apr-18 02:00:00,2961.217001,8.874115721,11.57417854,3160.439022,20.28740214,340.450663,,,,,,,,,,,,,,,,,,,,
08-Apr-18 03:00:00,2688.749881,8.858083819,15.0348169,3195.166024,23.9569675,540.8571566,,,,,,,,,,,,,,,,,,,,
08-Apr-18 04:00:00,2459.892483,8.849732707,18.49545526,3226.068818,24.60291031,702.1958633,,,,,,,,,,,,,,,,,,,,
08-Apr-18 05:00:00,2618.970647,8.805636141,22.30106271,3213.493453,24.49056513,591.6407089,,,,,,,,,,,,,,,,,,,,
08-Apr-18 06:00:00,2850.364394,8.799708107,26.55534214,3216.232376,24.56562285,670.2754749,,,,,,,,,,,,,,,,,,,,
08-Apr-18 07:00:00,2542.820935,8.799732379,18.25085411,3231.330134,24.62875628,755.9997839,,,,,,,,,,,,,,,,,,,,
08-Apr-18 08:00:00,2557.352192,8.799283799,17.70551604,3220.022104,24.32040418,774.852415,,,,,,,,,,,,,,,,,,,,
08-Apr-18 09:00:00,2742.469824,8.80022101,18.49126249,3218.335802,24.49733295,633.3248166,,,,,,,,,,,,,,,,,,,,
08-Apr-18 10:00:00,2937.96738,8.799946583,28.99884979,3229.993732,24.78875758,514.5302919,,,,,,,,,,,,,,,,,,,,
08-Apr-18 11:00:00,2775.004624,8.799937201,22.17607804,3184.827708,23.94472055,377.7268881,,,,,,,,,,,,,,,,,,,,
08-Apr-18 12:00:00,3043.777365,8.799502106,17.27840151,3204.850026,24.1694262,559.9280297,,,,,,,,,,,,,,,,,,,,
08-Apr-18 13:00:00,2870.795767,8.796178241,18.57902518,3231.457446,24.62364217,562.2127674,,,,,,,,,,,,,,,,,,,,
08-Apr-18 14:00:00,2246.521731,7.728337322,20.51521961,3222.600239,24.49247817,495.1959527,,,,,,,,,,,,,,,,,,,,
08-Apr-18 15:00:00,2673.034026,8.799468187,21.64291124,3200.896995,24.03768972,455.686255,,,,,,,,,,,,,,,,,,,,
08-Apr-18 16:00:00,2852.599006,8.79927763,20.80015485,3210.759242,24.10807001,530.047554,,,,,,,,,,,,,,,,,,,,
08-Apr-18 17:00:00,2798.018144,8.799696867,19.82515145,3210.381115,24.10618838,524.2731056,,,,,,,,,,,,,,,,,,,,
08-Apr-18 18:00:00,2947.514791,8.799985951,18.85014805,3212.81948,24.08394735,616.1959822,,,,,,,,,,,,,,,,,,,,
08-Apr-18 19:00:00,3000.181118,8.786899034,17.87514464,3241.189301,24.4985446,705.5810505,,,,,,,,,,,,,,,,,,,,
08-Apr-18 20:00:00,2812.195153,8.797981313,19.9333944,3205.693522,21.25887746,426.4720619,,,,,,,,,,,,,,,,,,,,
08-Apr-18 21:00:00,2803.435248,8.800144186,20.65507669,3195.986971,23.89723111,287.257278,,,,,,,,,,,,,,,,,,,,
08-Apr-18 22:00:00,2815.36344,8.79991767,18.53057033,3196.340847,23.81819836,324.1855441,,,,,,,,,,,,,,,,,,,,
08-Apr-18 23:00:00,2830.555923,8.800091072,17.23833596,3220.036196,24.36307885,476.6861531,,,,,,,,,,,,,,,,,,,,
09-Apr-18 00:00:00,2830.013722,8.799974104,16.22688365,3208.931824,24.02643699,482.6884529,,,,,,,,,,,,,,,,,,,,
09-Apr-18 01:00:00,2822.725219,8.799558814,15.21543134,3235.019271,24.00171528,767.5189909,,,,,,,,,,,,,,,,,,,,
09-Apr-18 02:00:00,3002.898839,8.799876404,14.20397903,3236.64302,24.27805303,636.627851,,,,,,,,,,,,,,,,,,,,
09-Apr-18 03:00:00,2982.004073,8.800054762,13.19252672,3238.05942,24.38371557,592.1291091,,,,,,,,,,,,,,,,,,,,
09-Apr-18 04:00:00,2915.098776,8.799431103,12.18107441,3237.844303,24.3203161,606.9164784,,,,,,,,,,,,,,,,,,,,
09-Apr-18 05:00:00,2893.953495,8.800108549,11.1696221,3241.976094,24.42402979,609.2564342,,,,,,,,,,,,,,,,,,,,
09-Apr-18 06:00:00,2579.799742,8.799892698,10.20019655,3238.951019,24.54578626,607.8517476,,,,,,,,,,,,,,,,,,,,
09-Apr-18 07:00:00,2656.687996,8.800454843,9.747259858,3226.130597,24.31345266,524.0067026,,,,,,,,,,,,,,,,,,,,
09-Apr-18 08:00:00,2643.071019,8.79972787,9.447670221,3225.758674,24.19856015,512.3576225,,,,,,,,,,,,,,,,,,,,
09-Apr-18 09:00:00,2770.79832,8.799365621,9.148080584,3240.709953,24.41538231,658.8478413,,,,,,,,,,,,,,,,,,,,
09-Apr-18 10:00:00,2691.866683,8.799808153,8.848490947,3240.177947,24.47872907,614.5828174,,,,,,,,,,,,,,,,,,,,
09-Apr-18 11:00:00,2812.647538,8.799243554,8.54890131,3236.433626,24.55542209,547.6929628,,,,,,,,,,,,,,,,,,,,
09-Apr-18 12:00:00,2942.515137,8.799391435,8.249311673,3243.36461,24.86740043,483.4716686,,,,,,,,,,,,,,,,,,,,
09-Apr-18 13:00:00,2892.245903,8.800310536,8.016528616,3236.148133,24.75139507,475.7362434,,,,,,,,,,,,,,,,,,,,
09-Apr-18 14:00:00,2872.554606,8.799668202,8,3241.558235,24.8198553,467.5492879,,,,,,,,,,,,,,,,,,,,
